channel_id,video_id,published_at,title,description,url_thumbnail,tags,category_id,stats_view_count,stats_like_count,stats_favorite_count,stats_comment_count,content_details_duration_seconds,content_details_caption,content_details_licensedContent
UCf_MY8uWjWH8gwzFK6vCAmg,UIKhOgqfzI4,2020-08-26T23:02:08Z,La Realidad es Ofensiva,"En este video hablaré sobre como la realidad no tiene porque ser del modo en que queremos y cómo al intentar cambiarla sólo con ideas, estamos cayendo en una ilusión que no ayuda en lo mínimo a la sociedad. |n|  |n| *********************Preguntas frecuentes *********************  |n| Mis redes:  |n|  |n| FB: www.facebook.com/elregresodelfantas  |n|  |n|  |n|  |n| Twitter: @darkthanos  |n|  |n|  |n|  |n| Instagram: https://www.instagram.com/esquizo_natural/  |n|  |n|  |n|  |n| Spotify: https://open.spotify.com/show/7tmZi4OzAP09swA1r4r2dB  |n|  |n|  |n|  |n| Patreon: www.patreon.com/EsquizofreniaNatural  |n|  |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal.  |n|  |n|  |n| ¿Cómo apoyar por otro medio? Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. ¿Por qué no pones las fuentes en la descripción? Algunas veces tienen palabras que pueden poner en peligro la difusión del video gracias a las políticas de youtube.",https://i.ytimg.com/vi/UIKhOgqfzI4/maxresdefault.jpg,"Greta Thunberg,Guy Debord,UZAKI-CHAN,Vaclav Havel,Verdad,agenda,américa,análisis,argumento,atráctivo,belleza,black panther,cancel culture,cancelación,capitalismo,chiste,cine,comentario,consumismo,crítica,cultura,debate,diseño,diversidad,divulgación,filosofía,game of thrones,historia,humor,joker,juego de trono,lógica,medios de comunicación,mujer,ofensivo,opinión,personaje,profundo,realidad,rediseño,reflexión,sociedad,sociedad del espectáculo,sociología,uzaki",1,204619,26987,0,3183,1149,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,A8UbJEvWsj0,2016-01-27T14:48:30Z,Manipulación sútil 1/?,Aquí les muestro una forma de manipulación bastante sencilla pero poderosa.,https://i.ytimg.com/vi/A8UbJEvWsj0/maxresdefault.jpg,"Control mental,Esquizofrenia Natural,Manipulación,Neolengua,poder",22,8372,729,0,38,227,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,0LxSbLnlJfE,2020-11-27T03:06:23Z,"2021: Tan Cerca, Tan Lejos - Live - Preguntas y respuestas",Charlemos sobre esta espera que parece cada vez más y más lenta a medida que nos prometen que pronto acabará. |n| También estaré respondiendo sus preguntas.,https://i.ytimg.com/vi/0LxSbLnlJfE/maxresdefault.jpg,"Perú,Revolución,actualidad,cine,conocimiento,crítica,democracía,derecha,directo,discurso,entretenimiento,filosofía,ilusión,inclusión,izquierda,mito,moral,pensamiento,personajes,política,preguntas,progre,realidad,reseña,respuestas,v de vendetta,verdad,visión,zizek,ética",1,34084,2993,0,87,7521,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,gXkkK4xIPy8,2020-10-31T20:21:04Z,WHITEXICANS,"Aclaración: |n| La imagen del seg. 0:49 recien se ha aclarado que fue un edit malintencionado que se viralizó, de ahí en más, todo lo demás es, por desgracia, real... y eso que no puse de los peores post que hay. |n| Whitexican una palabra ¿chistosa? que se ha ido haciendo más y más popular en las redes sociales, principalmente para describir gente curiosa, divertida y a veces extraña de internet, mexicanos con mucho dinero que parecen vivir desconectados de toda realida. |n| ¿Pero esta idea es tan inofensiva como parece? |n|  |n|  |n| *********************Preguntas frecuentes *********************  |n| Mis redes: FB: www.facebook.com/elregresodelfantas  |n| Twitter: @darkthanos  |n| Instagram: https://www.instagram.com/esquizo_natural/  |n| Spotify: https://open.spotify.com/show/7tmZi4OzAP09swA1r4r2dB |n|  Patreon: www.patreon.com/EsquizofreniaNatural  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal.  |n| ¿Cómo apoyar por otro medio? Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. ¿Por qué no pones las fuentes en la descripción? Algunas veces tienen palabras que pueden poner en peligro la difusión del video gracias a las políticas de youtube.",https://i.ytimg.com/vi/gXkkK4xIPy8/maxresdefault.jpg,"Mestizo,México,Whitexican,análisis,aztecas,blanco,buen salvaje,ciencia,colonialismo,comentario,conocimiento,conquista,crítica,curioso,divulgación,etnia,extraño,fama,filosofía,historia,humor,meme,moda,moreno,pensamiento,pigmentocracía,pobreza,raza,redes sociales,reflexión,riqueza,sociedad",1,632361,51661,0,6111,809,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,dxjiE6h9Svk,2017-11-05T18:54:42Z,¿Cómo votar cuando nadie parece buena opción?,Un video que me pidieron los patreons y que me temo revela defectos del actual sistema representativo al que llaman democracía.,https://i.ytimg.com/vi/dxjiE6h9Svk/maxresdefault.jpg,"Política,ciudadania,demcracía,derecho,diversión,elecciones,guía,humor,tutorial,voto",25,43427,4260,0,404,348,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,F4Gm_Cf5w58,2016-04-13T13:34:19Z,El fin del mundo en tus manos,"El vídeos es claramente una reflexión. Estoy apostando a ver que tal le va a vídeos de este tipo, esperando que no sólo sean de su agrado sino que además les dejen algún tema para reflexionar.",https://i.ytimg.com/vi/F4Gm_Cf5w58/maxresdefault.jpg,"FB,Facebook,Fin del mundo,Mentiras,Políticos,Reflexión",22,7386,752,0,28,230,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,yi03rjz7blw,2018-09-18T01:02:58Z,La manipulación - Pensamientos extendidos - LIVE,"Una pausa cada media hora, creo que no está mal. |n|  |n| Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Instagram: www.instagram.com/esquizo_natural/ |n|  |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| El canal de Void: https://www.youtube.com/channel/UCzKrS3oeczIGyoqlaJabf8g/featured |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Por qué borras las transmisiones en directo? Porque así mantienen su valor como eventos fortuitos, así como cualquier charla. Sin embargo no los borro, de vez en vez volveré a liberarlos para quien se los haya perdidos. |n| ¿Por qué pides apoyo? Bueno, no es fácil hacer los vídeos que hago, requiere mucho trabajo, además estoy en proceso de títularme por lo que contar con una fuente de ingresos me sería de agran ayuda. Por demás, no he ganado ni un centavo con monetización de los vídeos. Es opcional, nadie está obligado. No es limosna, recibes contenido a cambio.",https://i.ytimg.com/vi/yi03rjz7blw/hqdefault.jpg,"Live,Manipulación,Vlog",22,34797,1404,0,77,7783,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,QH10Wucfe-I,2018-06-26T00:35:28Z,El mensaje olvidado de la Naranja Mecánica,"Ya me desmonetizaron otra vez, caray. |n| La naranja mecánica es una obra imperdible, tanto el libro como la película, repleta de profundas reflexiones sobre el poder, la libertad y la ética. |n| *********************Preguntas frecuentes ********************* |n| Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Instagram: https://www.instagram.com/esquizo_natural/ |n|  |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Cómo apoyar por otro medio? |n| Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. |n| Otro medio (si vives en México), a través de Oxxo puede depositar a la cuenta saldazo desde 20 pesos, el número de cuenta es: 4766 8402 3017 3390. Si lo haces, de igual manera, hazmelo saber por favor.",https://i.ytimg.com/vi/QH10Wucfe-I/maxresdefault.jpg,"Anthony Burgees,Análisis,Cine,ClockWork Orange,Crítica,Curiosidad,Filosofía,Mensaje,Naranja Mecánica,Olvidado,Película,Reflexión,Secreto,Sociedad,Stanley Kubrick,código,libro",28,35782,3395,0,276,298,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,4mc6Px7tW44,2017-11-10T21:31:34Z,Live! Botón de los 100 k,"Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Discord: https://discord.gg/MJUdxK9 |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| El canal de Void: https://www.youtube.com/channel/UCzKrS3oeczIGyoqlaJabf8g/featured |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Por qué borras las transmisiones en directo? Porque así mantienen su valor como eventos fortuitos, así como cualquier charla. Sin embargo no los borro, de vez en vez volveré a liberarlos para quien se los haya perdidos. |n| ¿Por qué pides apoyo? Bueno, no es fácil hacer los vídeos que hago, requiere mucho trabajo, además estoy en proceso de títularme por lo que contar con una fuente de ingresos me sería de agran ayuda. Por demás, no he ganado ni un centavo con monetización de los vídeos. Es opcional, nadie está obligado. No es limosna, recibes contenido a cambio.",https://i.ytimg.com/vi/4mc6Px7tW44/maxresdefault.jpg,,26,34921,3100,0,397,5578,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,nUi_YBlaVXw,2018-05-20T23:31:40Z,La domesticación de la humanidad - Mini Documental,"¿Y si los humanos nos hubieramos domesticado tal como hemos hecho con los animales que nos rodean? |n| ¿Somos más tontos y más fofos? Abordemos la cuestión. |n|  |n| *********************Preguntas frecuentes ********************* |n| Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Instagram: https://www.instagram.com/esquizo_natural/ |n|  |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Cómo apoyar por otro medio? |n| Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. |n| Otro medio (si vives en México), a través de Oxxo puede depositar a la cuenta saldazo desde 20 pesos, el número de cuenta es: 4766 8402 3017 3390. Si lo haces, de igual manera, hazmelo saber por favor.",https://i.ytimg.com/vi/nUi_YBlaVXw/maxresdefault.jpg,"animales,biología,ciencia,ciudades,debillidad,degeneración,domesticación,evolución,filosofía,futuro,genética,gordura,humanidad,humano,ingeniería social,mascota,obesidad,polémica,psicología,reflexión,salud mental,sociedad,tecnología,veganismo",24,35044,3009,0,340,604,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,Uk1-0fb2Tnw,2021-09-16T03:32:10Z,El Oscuro Mundo del Control Mental - Podcast,"Hablemos sobre sociedades secretas y no secretas, sectas que práctican el lavado de cerebro para atraer y controlar a miles de personas. |n|  |n| Twitter de Pablo: https://twitter.com/LEYANTISECTAS  |n| Su facebook: https://www.facebook.com/PabloGastonSalum |n| Sitio web: https://leyantisectas.com/ |n|  |n|  |n| *********************Preguntas frecuentes *********************  |n| Mis redes: FB: www.facebook.com/elregresodelfantas  |n| Twitter: @darkthanos   |n| Instagram: https://www.instagram.com/esquizo_natural/  |n| Spotify: https://open.spotify.com/show/7tmZi4OzAP09swA1r4r2dB |n|  Patreon: www.patreon.com/EsquizofreniaNatural  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal.  |n| ¿Cómo apoyar por otro medio? Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. ¿Por qué no pones las fuentes en la descripción? Algunas veces tienen palabras que pueden poner en peligro la difusión del video gracias a las políticas de youtube.",https://i.ytimg.com/vi/Uk1-0fb2Tnw/maxresdefault.jpg,"actualidad,análisis,anécdota,ciencia,científico,colaboración,control mental,creencia,crítica,deep web,democracía,divulgación,documental,entretenimiento,filosofía,historia,ideas,influencer,lavado de cerebro,leyenda urbana,libertad,manipulación mental,meme,mentalidad,mente,mito,noticia,periodismo,persuación,plática,podcast,poder,política,psicología,publicidad,radio,redes sociales,reflexión,religión,revelación,seducción,shitpost,sociedad,subliminal,terapia,terror,técnica,valores,ética",1,194150,10058,0,1088,6556,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,liFgK87lPNE,2017-04-06T19:44:29Z,Esquizofrenia Natural está en Patreon,"*********************Preguntas frecuentes **************** |n| Mis redes: |n|  |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Ask: ask.fm/CesarSolamente |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| Página web (aún en progreso): https://www.esquizofrenianatural.com |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Por qué borras las transmisiones en directo? Porque así mantienen su valor como eventos fortuitos, así como cualquier charla. Sin embargo no los borro, de vez en vez volveré a liberarlos para quien se los haya perdido. Cada día 30 estarán disponibles en el canal. |n| ¿Por qué pides apoyo? Bueno, no es fácil hacer los vídeos que hago, requiere mucho trabajo, además estoy en proceso de títularme por lo que contar con una fuente de ingresos me sería de agran ayuda. Por demás, no he ganado ni un centavo con monetización de los vídeos. Es opcional, nadie está obligado. No es limosna, recibes contenido a cambio. |n| ¿Cómo apoyar por otro medio? |n| Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. |n| Otro medio (si vives en México), a través de Oxxo puede depositar a la cuenta saldazo desde 20 pesos, el número de cuenta es: 4766 8402 3017 3390. Si lo haces, de igual manera, hazmelo saber por favor. |n| ¿Escondes mensajes en el canal? A veces, pero no para que los busquen. |n| ¿Analizarás Oyasumi Pun Pun? Sí, aunque no sé cuándo, es un reto mayor. |n| ¿Y Berserk? Es difícil decirlo, aún no termina.",https://i.ytimg.com/vi/liFgK87lPNE/maxresdefault.jpg,"Crowfunding,Esquizofrenia natural,Patreon,Youtuber,ciencia,crítica,filosofía,humor,minidocs,podcast,sociedad",27,6403,688,0,97,223,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,3I2TMU_hRJs,2021-03-22T06:00:11Z,La Era de la Imagen Instantánea - En directo - Preguntas y Respuestas,"Vamos a pasarla bien un rato, estaré respondiendo tantas preguntas como pueda.",https://i.ytimg.com/vi/3I2TMU_hRJs/maxresdefault.jpg,"actualidad,cancelación,caricaturas,cine,comedia,comentario,conocimiento,crítica,democracía,derecha,directo,discurso,diversión,entretenimiento,filosofía,ilusión,inclusión,izquierda,lola bunny,loney tunes,mito,moral,pensamiento,personajes,política,preguntas,progre,realidad,reseña,respuestas,verdad,visión,vlog,zizek,ética",1,56306,4764,0,129,7675,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,klXKUAmLvyw,2018-06-18T00:19:22Z,¿Existe la realidad? - Minidocumental,"La realidad, un termino que se encuentra entre lo científico, lo filosófico, lo artístico, lo humano y lo ambiguo... en este minidocumental trataremos de dar un rápido vistazo al problema de la Realidad. |n| Desde la ciencia, la filosofía, la sociología y la biología. |n| *********************Preguntas frecuentes ********************* |n| Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Instagram: https://www.instagram.com/esquizo_natural/ |n|  |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Cómo apoyar por otro medio? |n| Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. |n| Otro medio (si vives en México), a través de Oxxo puede depositar a la cuenta saldazo desde 20 pesos, el número de cuenta es: 4766 8402 3017 3390. Si lo haces, de igual manera, hazmelo saber por favor.",https://i.ytimg.com/vi/klXKUAmLvyw/maxresdefault.jpg,"Ciencia,Documental,Filosofía,Realidad,análisis,biología,conocimiento,cosmos,dilema,educación,enigma,espacio,existe,física cuántica,historia,holograma,increíble,misterio,oculto,paradoja,poder,redes sociales,reflexión,secreto,ser humano,sociedad,sociología,televisión,universo",28,92411,6074,0,561,644,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,vPh_zT0r4E0,2016-10-28T16:05:03Z,Batman y la psicología - La oscuridad.,"Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: www.facebook.com/elregresodelfantas |n| Ask: ask.fm/CesarSolamente |n| Patreon: www.patreon.com/EsquizofreniaNatural |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Por qué borras las transmisiones en directo? Porque así mantienen su valor como eventos fortuitos, así como cualquier charla. Sin embargo no los borro, de vez en vez volveré a liberarlos para quien se los haya perdidos. |n| ¿Por qué pides apoyo? Bueno, no es fácil hacer los vídeos que hago, requiere mucho trabajo, además estoy en proceso de títularme por lo que contar con una fuente de ingresos me sería de agran ayuda. Por demás, no he ganado ni un centavo con monetización de los vídeos. Es opcional, nadie está obligado. No es limosna, recibes contenido a cambio. |n|  |n| ¿Analizarás Oyasumi Pun Pun? Sí, un día, aún lo estoy leyendo. |n| ¿Y Berserk? Es difícil decirlo, aún no termina.",https://i.ytimg.com/vi/vPh_zT0r4E0/maxresdefault.jpg,"Alan Moore,Análisis,Arkaham,Batman,Bruce Wayne,Comics,Complejos,Curiosidad,DC Comics,Filosofía,Guasón,Joker,Maldad,Mente,Psicología,Reflexión",28,134550,8146,0,290,738,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,11ZmXwW9dBg,2021-10-27T23:29:34Z,FALLOUT: La POLÍTICA es pura COMEDIA - Análisis,"Es hora de hablar de un juego grande como pocos, el Fallout, una de las sagas más increíbles y repletas de lugares, personajes y dilemas. |n| Desde increíbles y perturbadores experimentos hasta divertidos personajes como Dave de la republica de Dave. |n|  |n| *********************Preguntas frecuentes *********************  |n|  |n| Mis redes: FB: www.facebook.com/elregresodelfantas  |n|  |n| Twitter: @darkthanos  |n|  |n| Instagram: https://www.instagram.com/esquizo_natural/  |n|  |n| Spotify: https://open.spotify.com/show/7tmZi4OzAP09swA1r4r2dB |n|  |n|  Patreon: www.patreon.com/EsquizofreniaNatural  |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal.",https://i.ytimg.com/vi/11ZmXwW9dBg/maxresdefault.jpg,"Fallout,Mr.House,New vegas,Política,Vaultboy,análisis,anécdota,assasins creed,bomba nuclear,chiste,cine,comedia,comediante,crítica,curiosidad,enclave,ensayo,entretenimiento,experimento,fallout 4,filosofía,fin del mundo,frase,hermandad de acero,hipótesis,historia,humanidad,humor,izquierda,joker,legión de césar,lista,lore,mortal kombat,nuka cola,pensamiento,personaje,progre,referencia,reseña,servoarmadura,strangelove,supermutante,teoría,videojuego,villano,watchmen",1,169143,20439,0,1074,963,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,1Ic-7Cez1-k,2020-06-03T21:36:24Z,SIMPS,"Internet es un lugar curioso donde hay mucho más que memes y diversión, hay toda una economía de las emociones y las personas, donde influencers y streamers pueden y quieren aprovecarse de casi cada aspecto de la vida para ganar atención y relevancia... pero como ya dije en otro video, no son los únicos. |n|  |n|  |n| *********************Preguntas frecuentes *********************  |n| Mis redes: FB: www.facebook.com/elregresodelfantas  |n| Twitter: @darkthanos  |n| Instagram: https://www.instagram.com/esquizo_natural/  |n| Spotify: https://open.spotify.com/show/7tmZi4OzAP09swA1r4r2dB |n|  Patreon: www.patreon.com/EsquizofreniaNatural  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal.  |n| ¿Cómo apoyar por otro medio? Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. ¿Por qué no pones las fuentes en la descripción? Algunas veces tienen palabras que pueden poner en peligro la difusión del video gracias a las políticas de youtube.",https://i.ytimg.com/vi/1Ic-7Cez1-k/maxresdefault.jpg,"Bauman,Trabajo,amor,análisis,autoestima,body positive,ciencia,consejo,consumo,cuerpo,dinero,divulgación,e-girl,economía,emociones,enamoramiento,entretenimiento,experiencia,fama,filosofía,identidad,influencer,internet,madurar,meme,pareja,pensamiento,popularidad,propuesta,redes sociales,relaciones,servicio,simp,sociedad,soledad,streamer,tinder,ética",1,637723,46685,0,4563,1055,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,nAKQGFdtv3k,2021-04-06T06:11:37Z,La Fragilidad del Orden - En directo - Preguntas y Respuestas,"El mundo parece estar volviendose loco cada 2 semanas, eso es interesante y perturbador a la vez, hablemos de ello.",https://i.ytimg.com/vi/nAKQGFdtv3k/maxresdefault.jpg,"actualidad,cancelación,caricaturas,cine,comedia,comentario,conocimiento,crítica,democracía,derecha,directo,discurso,diversión,entretenimiento,filosofía,ilusión,inclusión,izquierda,lola bunny,loney tunes,mito,moral,pensamiento,personajes,política,preguntas,progre,realidad,reseña,respuestas,verdad,visión,vlog,zizek,ética",1,60688,4940,0,162,7135,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,X2Cnva866-Q,2016-07-17T23:28:40Z,"Pokémon Go, una moda pasajera más.","Me ha tomado un tiempo amplio hacer este análisis, en verdad espero que sea de su agrado y que no consideren que es una pobre forma de tocar un tema que seguro van a quemar de la forma más nefasta. |n| En fin.",https://i.ytimg.com/vi/X2Cnva866-Q/sddefault.jpg,"Análisis,Crítica,Curiosidades,Nintendo,Oculto,Pokémon go,Reflexión,Teorías,Videojuegos",24,33200,2496,0,112,402,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,wODRSRPbd68,2017-06-05T14:18:36Z,La guerra y el videojuego moderno,"Canal de Omega: https://www.youtube.com/user/MiMundoGamerOficial |n| *********************Preguntas frecuentes **************** |n| Mis redes: |n|  |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Ask: ask.fm/CesarSolamente |n| Discord:  |n| Patreon: www.patreon.com/EsquizofreniaNatural |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n|  |n| ¿Por qué borras las transmisiones en directo? Porque así mantienen su valor como eventos fortuitos, así como cualquier charla. Sin embargo no los borro, de vez en vez volveré a liberarlos para quien se los haya perdido.  |n|  |n| ¿Por qué pides apoyo? Bueno, no es fácil hacer los vídeos que hago, requiere mucho trabajo, además estoy en proceso de títularme por lo que contar con una fuente de ingresos me sería de agran ayuda. Por demás, no he ganado ni un centavo con monetización de los vídeos. Es opcional, nadie está obligado. No es limosna, recibes contenido a cambio. |n|  |n| ¿Cómo apoyar por otro medio? |n| Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. |n| Otro medio (si vives en México), a través de Oxxo puede depositar a la cuenta saldazo desde 20 pesos, el número de cuenta es: 4766 8402 3017 3390. Si lo haces, de igual manera, hazmelo saber por favor. |n|  |n| ¿Escondes mensajes en el canal? A veces, pero no para que los busquen. |n|  |n| ¿Y Berserk? Es difícil decirlo, aún no termina.",https://i.ytimg.com/vi/wODRSRPbd68/maxresdefault.jpg,"Análisis,Battlefield 1,Blacp Ops,Crítica,Documental,Filosofía,Montage,Multijugador,Spec Ops,call of duty,videojuegos",26,47084,3312,0,255,608,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,lzz8Ocq3v-E,2018-08-13T23:23:00Z,5 lecciones de la historia que nunca aprendemos,"Bienvenidos a esta lista (que no es un top) de 5 lecciones que la historia nos muestra pero que parece que la humanidad simplemente no desea aprender o se esfuerza en ignorar. |n| *********************Preguntas frecuentes ********************* |n| Mis redes: |n| FB: www.facebook.com/elregresodelfantas |n| Twitter: @darkthanos |n| Instagram: https://www.instagram.com/esquizo_natural/ |n|  |n| Patreon: www.patreon.com/EsquizofreniaNatural |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. |n| Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal. |n| ¿Cómo apoyar por otro medio? |n| Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. |n| Otro medio (si vives en México), a través de Oxxo puede depositar a la cuenta saldazo desde 20 pesos, el número de cuenta es: 4766 8402 3017 3390. Si lo haces, de igual manera, hazmelo saber por favor.",https://i.ytimg.com/vi/lzz8Ocq3v-E/maxresdefault.jpg,"Experimento,Historia,análisis,anécdota,batallas,capitalismo,china,ciencia,cinco,comunismo,curiosidad,diez,estúpidez,filosofía,imperio,lista,oculto,opinión,políticos,primera guerra mundial,psicología,reflexión,roma,secreto,segunda guerra mundial,soviético,top,ww1,ww2",24,37539,4472,0,409,539,0,1
UCf_MY8uWjWH8gwzFK6vCAmg,wcseBAQV-2Q,2020-12-21T00:42:59Z,La TERRIBLE sensación de ser INSIGNIFICANTE,"Es hora de reflexionar sobre un tema realmente importante, y es que todos sabemos o sentimos que somos insignificantes, lo que nos hace crear arte, ciencia, monumentos, filosofía... cosas increíbles, para intentar escapar de esta realidad. |n|  |n| *********************Preguntas frecuentes ******************************* |n|  |n| Mis redes: FB: www.facebook.com/elregresodelfantas  |n| Twitter: @darkthanos  |n| Instagram: https://www.instagram.com/esquizo_natural/  |n| Spotify: https://open.spotify.com/show/7tmZi4OzAP09swA1r4r2dB |n|  Patreon: www.patreon.com/EsquizofreniaNatural  |n|  |n| ¿Qué es patreon? Una página que te permite patrocinar con una aportación mensual a tus creadores de contenido preferidos. Para esto es necesario tener una tarjeta bancaria o una cuenta Pay Pal.  |n|  |n| ¿Cómo apoyar por otro medio? Bueno, mi correo asociado a Pay Pal es: revoluci0nesquizofrenia@gmail.com Si llegaras a enviar algo, por favor hazmelo saber para incluirte en los créditos y consultar tus peticiones. ¿Por qué no pones las fuentes en la descripción? Algunas veces tienen palabras que pueden poner en peligro la difusión del video gracias a las políticas de youtube.",https://i.ytimg.com/vi/wcseBAQV-2Q/maxresdefault.jpg,,1,119365,15041,0,1436,776,0,1
